DATA_TYPE,CUSTOMER_ID,ITEM,ITEM_ID,cnt,MIN_DIST
MMO_FAV_S_,F12BD307A7F031CE0B,丹堤咖啡 士林中正,MMO_FAV_S_900,1,20
MMO_FAV_S_,B11C89F5E99A9EB724,台灣中油 [自營]六腳站,MMO_FAV_S_383,1,78
MMO_FAV_S_,A21520CF0A70D25672,台灣中油 [自營]埔墘站,MMO_FAV_S_318,1,5
MMO_FAV_S_,E2DF1D16E1FCEFDD7D,家樂福 愛河店,MMO_FAV_S_698,1,24
MMO_FAV_S_,R26A859ED314C1A013,全國電子 林口文化門市,MMO_FAV_S_529,1,48
MMO_FAV_S_,A181058F87F92D121F,丹堤咖啡 捷運北投,MMO_FAV_S_890,1,14
MMO_FAV_S_,F12BD307A7F031CE0B,上島珈琲店 八德店,MMO_FAV_S_858,1,20
MMO_FAV_S_,A2EFF0694928C313B7,特力屋 新店店,MMO_FAV_S_733,1,64
MMO_FAV_S_,A2570DD70CB17517D4,西班牙風味小館,MMO_FAV_S_576,1,1
MMO_FAV_S_,05E555266B6D5BB4F4,燦坤3C 基隆信義店,MMO_FAV_S_1269,1,80
MMO_FAV_S_,H14A07EADB5A7FA751,台灣中油 [自營]林口站刷卡自助,MMO_FAV_S_272,1,6
MMO_FAV_S_,B284437C1B9676D3E3,歐客佬 安和店,MMO_FAV_S_1214,1,3
MMO_FAV_S_,F12BD307A7F031CE0B,台灣中油 [自營]百齡四路站,MMO_FAV_S_251,1,20
MMO_FAV_S_,A270E29DED4623970E,歐客佬 莊敬店,MMO_FAV_S_1222,1,38
MMO_FAV_S_,F216D5489A38EC7571,台灣聯通 三峽場,MMO_FAV_S_465,1,86
MMO_FAV_S_,A225E852CDC2C212C2,家樂福 經國店[24H],MMO_FAV_S_707,1,2
MMO_FAV_S_,Q15E2890AF6E89976A,丹堤咖啡 大潤發嘉義,MMO_FAV_S_902,1,40
MMO_FAV_S_,V11CAD382A6D92A75F,家樂福 內湖店,MMO_FAV_S_691,1,18
MMO_FAV_S_,R12994AC7A68181C35,台灣中油 [自營]蘆洲站,MMO_FAV_S_435,1,58
MMO_FAV_S_,033B2A23951E972B4F,河邊餐廳 ,MMO_FAV_S_604,1,26
MMO_FAV_S_,Q116E453E493BBD6F6,台灣中油 [自營]雅虎站,MMO_FAV_S_395,1,87
MMO_FAV_S_,A28D5FC952ED075137,天母盛鑫 美麗華百貨店,MMO_FAV_S_940,1,5
MMO_FAV_S_,E1C75917F7300C6CD7,桃太郎日式燒肉店,MMO_FAV_S_724,1,19
