DATA_TYPE,CUSTOMER_ID,ITEM,ITEM_ID,cnt,MIN_DIST
MMO_FAV_P,H21AAEB0C39053C82D,培根雞蛋堡+冰紅茶(L),MMO_FAV_P_A02_13_201606,1,0
MMO_FAV_P,A261AF9821902C7792,現金抵用券30元,MMO_FAV_P_A12_36_201606,1,0
MMO_FAV_P,H2D7075C2ABA831E9D,頂好超市,MMO_FAV_P_A08_39_201606,1,0
MMO_FAV_P,N2EE12596766FA1C1F,35元甜甜圈任選(六入)乙份,MMO_FAV_P_A02_44_201606,1,0
MMO_FAV_P,A211250491D97D3059,香草烤半雞+炸雞+鮮蔬沙拉+四季春冰茶(L)x2 ,MMO_FAV_P_A02_64_201608,1,0
MMO_FAV_P,B28FB59614D3310F2B,CITYCAFE中熱拿鐵,MMO_FAV_P_A12_31_201606,1,0
MMO_FAV_P,L1AB8F54CB593B3F1C,牛丼(大)乙份,MMO_FAV_P_A02_34_201606,1,0
MMO_FAV_P,R2E51D0DB16AE94CBC,中華電信,MMO_FAV_P_A06_1_201606,1,0
MMO_FAV_P,U2C3718DA8910A7E1A,100元即享券乙份,MMO_FAV_P_A02_39_201608,1,0
MMO_FAV_P,S298E64BFA9495A893,中華電信,MMO_FAV_P_A08_52_201606,1,0
MMO_FAV_P,A2C4032056510C5B4B,燒肉珍珠堡+冰紅茶(L)乙份,MMO_FAV_P_A02_30_201606,1,0
MMO_FAV_P,D2085DCB94AC7601B1,漢神巨蛋店,MMO_FAV_P_A08_32_201606,1,0
MMO_FAV_P,A24ABB74437765C910,雞丼乙份,MMO_FAV_P_A02_19_201606,1,0
MMO_FAV_P,K110FB4ED04DFAAE55,CITYCAFE中冰美式,MMO_FAV_P_A12_25_201606,1,0
MMO_FAV_P,V273D05405A234C460,Lays樂事美國經典原味洋芋片(袋),MMO_FAV_P_A02_49_201610,1,0
MMO_FAV_P,Q2F2F36D231236E530,香草烤雞腿+四季春冰茶(L)乙份,MMO_FAV_P_A02_35_201606,1,0
MMO_FAV_P,P2E5DAA83E2E2A992F,35元甜甜圈任選(六入)乙份,MMO_FAV_P_A02_44_201606,1,0
MMO_FAV_P,K123F2833CAF91EAC0,黑咖啡(M) 乙杯,MMO_FAV_P_A02_7_201608,1,0
MMO_FAV_P,M226375980E726C7C5,總匯吉士火烤雞腿堡豪華套餐,MMO_FAV_P_A02_59_201608,1,0
MMO_FAV_P,L19147B78C07100CB4,海洋珍珠堡+冰紅茶(L),MMO_FAV_P_A02_32_201606,1,0
MMO_FAV_P,F2AD4B5075A2A25FAD,台灣高鐵紅利購票優惠(台北-高雄),MMO_FAV_P_A03_13_201606,1,0
MMO_FAV_P,H21AE1AFC522990BFF,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,F290EC2E59D267CE0F,台灣聯通市區停車,MMO_FAV_P_A03_6_201606,1,0
MMO_FAV_P,F2B3AF53D816343EAA,摩斯漢堡+冰紅茶(L)乙份,MMO_FAV_P_A02_27_201606,1,0
MMO_FAV_P,A23EFB42E471027D88,冰紅茶(M)乙份,MMO_FAV_P_A02_4_201606,1,0
MMO_FAV_P,O201AC0B60106B8CAC,海洋珍珠堡+冰紅茶(L),MMO_FAV_P_A02_32_201606,1,0
MMO_FAV_P,F255D1BEED6371175B,聚 北海道昆布鍋套餐乙份,MMO_FAV_P_A02_50_201606,1,0
MMO_FAV_P,L2BCBBFDD2279AE6D4,4oz自創冰淇淋(可任選1份配料)乙份,MMO_FAV_P_A02_23_201606,1,0
MMO_FAV_P,P26699D716D7A4654D,中華電信,MMO_FAV_P_A06_1_201606,1,0
MMO_FAV_P,A2A1E035E188A45216,超值早餐49元現金抵用券,MMO_FAV_P_A12_40_201606,1,0
MMO_FAV_P,B2664DC8EE2D8BC3FE,燒肉珍珠堡+冰紅茶(L)乙份,MMO_FAV_P_A02_30_201606,1,0
MMO_FAV_P,H2E474456CBE8AF5DB,CITYCAFE大冰拿鐵,MMO_FAV_P_A12_35_201606,1,0
